author_id,author_name,field_name,gender,race
2000978484,anthony stefanidis,social network analysis,male,White/European
1980470940,boris v cherkassky,graph theory,male,White/European
1527874137,c von der malsburg,graph theory,male,White/European
269061945,charles steinfield,social network,male,White/European
263994822,charless c fowlkes,graph theory,male,White/European
2167113372,christian beaulieu,complex network,male,White/European
2198983026,christos faloutsos,graph theory,male,White/European
2397817241,claudio castellano,complex network,male,White/European
131207725,daniel t blumstein,social network,male,White/European
131207725,daniel t blumstein,social network analysis,male,White/European
2102982684,danielle s bassett,complex network,female,White/European
2102982684,danielle s bassett,graph theory,female,White/European
93535942,dorothy l espelage,social network analysis,female,White/European
2699643475,e c w van straaten,network theory,female,White/European
2058920214,elizabeth a hobson,social network,female,White/European
2058920214,elizabeth a hobson,social network analysis,female,White/European
2058920214,elizabeth a hobson,network science,female,White/European
1545294347,jeanclaude latombe,graph theory,male,White/European
2121931639,jefferson a singer,network theory,male,White/European
2012695975,jonathan p sleeman,complex network,male,White/European
681153830,joseph m whitmeyer,social network,male,White/European
681153830,joseph m whitmeyer,network science,male,White/European
2655216374,ma angeles serrano,network science,female,White/European
2655216374,ma angeles serrano,complex network,female,White/European
2943211080,manlio de domenico,network theory,male,White/European
2193112926,massimiliano zanin,network theory,male,White/European
2054825456,michael breakspear,network science,male,White/European
2146514593,michael l roderick,network theory,male,White/European
2088335365,michael p h stumpf,complex network,male,White/European
2088335365,michael p h stumpf,network science,male,White/European
294360276,mihalis yannakakis,graph theory,male,White/European
2549296219,murray a beauchamp,network science,male,White/European
2549296219,murray a beauchamp,network theory,male,White/European
2549296219,murray a beauchamp,graph theory,male,White/European
2105078279,nicolette lakemond,network theory,female,White/European
2120527611,padraig cunningham,social network,male,White/European
2120527611,padraig cunningham,social network analysis,male,White/European
1912508384,peter j carrington,social network,male,White/European
1912508384,peter j carrington,social network analysis,male,White/European
2051494220,raymond t sparrowe,social network analysis,male,White/European
2051494220,raymond t sparrowe,social network,male,White/European
2118392113,reinhard schneider,graph theory,male,White/European
2788760716,richard j williams,network theory,male,White/European
2095381979,stephen e fienberg,network science,male,White/European
43551179,stephen p borgatti,social network analysis,male,White/European
43551179,stephen p borgatti,network theory,male,White/European
43551179,stephen p borgatti,network science,male,White/European
43551179,stephen p borgatti,social network,male,White/European
2572081653,sveneric schelhorn,graph theory,male,White/European
2572081653,sveneric schelhorn,complex network,male,White/European
98853548,tage skjoettlarsen,network theory,male,White/European
2480429623,thomas a schreiber,network theory,male,White/European
2081356376,thomas ashby wills,social network,male,White/European
2121499988,victoria a johnson,social network analysis,female,White/European
2300869256,walter j m kickert,complex network,male,White/European
2012109796,william s hesterly,social network,male,White/European
689471502,yannis dimitriadis,social network,male,White/European
689471502,yannis dimitriadis,social network analysis,male,White/European
233060415,alessandro acquisti,social network,male,White/European
2207867784,andrew h van de ven,social network,male,White/European
2611967104,christian bauckhage,social network analysis,male,White/European
2611967104,christian bauckhage,social network,male,White/European
2048193252,christopher j honey,complex network,male,White/European
2048193252,christopher j honey,network science,male,White/European
2128339556,christopher p diehl,social network analysis,male,White/European
2128339556,christopher p diehl,social network,male,White/European
1280336966,danuta m skowronski,network theory,female,White/European
8917310,dmitri b chklovskii,complex network,male,White/European
1976666824,fabricio benevenuto,social network,male,White/European
2311907280,geoffrey m kistruck,network theory,male,White/European
2022337617,james b glattfelder,network theory,male,White/European
2120054463,jeanphilippe thiran,graph theory,male,White/European
2120054463,jeanphilippe thiran,network theory,male,White/European
2120054463,jeanphilippe thiran,network science,male,White/European
2159818852,jeffrey j mcdonnell,network theory,male,White/European
197852453,jesus gomezgardenes,network science,male,White/European
197852453,jesus gomezgardenes,network theory,male,White/European
197852453,jesus gomezgardenes,complex network,male,White/European
2235985702,joseph galaskiewicz,social network,male,White/European
2235985702,joseph galaskiewicz,social network analysis,male,White/European
2167764923,lauren ancel meyers,network theory,female,White/European
2171851496,luis a nunes amaral,social network,male,White/European
2171851496,luis a nunes amaral,complex network,male,White/European
2171851496,luis a nunes amaral,network theory,male,White/European
2166132336,massimiliano marcon,social network,male,White/European
2166132336,massimiliano marcon,network science,male,White/European
230485795,urie bronfenbrenner,social network,male,White/European
2174918546,virginia l carrieri,network theory,female,White/European
1850815613,andrea lancichinetti,complex network,male,White/European
2167878756,jennifer lin russell,social network analysis,female,White/European
2167878756,jennifer lin russell,social network,female,White/European
119633740,julianne holtlunstad,social network,female,White/European
2686631399,julie thompson klein,complex network,female,White/European
252321027,kristofer s j pister,graph theory,male,White/European
2062335265,mary rogers gillmore,network theory,female,White/European
2062335265,mary rogers gillmore,complex network,female,White/European
2062335265,mary rogers gillmore,network science,female,White/European
2573438450,michael dunlop young,complex network,male,White/European
1988080645,michael mitzenmacher,graph theory,male,White/European
2691647209,nathalie del vecchio,complex network,female,White/European
2691647209,nathalie del vecchio,social network,female,White/European
2691647209,nathalie del vecchio,network science,female,White/European
338287261,pierre vandergheynst,graph theory,male,White/European
2762317175,robert edmund wilson,social network analysis,male,White/European
2762317175,robert edmund wilson,social network,male,White/European
2195478976,albertlaszlo barabasi,network theory,male,White/European
2195478976,albertlaszlo barabasi,social network,male,White/European
2195478976,albertlaszlo barabasi,complex network,male,White/European
2195478976,albertlaszlo barabasi,network science,male,White/European
2707826896,alessandro vespignani,social network,male,White/European
2707826896,alessandro vespignani,network science,male,White/European
2707826896,alessandro vespignani,complex network,male,White/European
160931482,alexander m wyglinski,network theory,male,White/European
2465904099,andreas daffertshofer,graph theory,male,White/European
1981394464,bernice a pescosolido,network theory,female,White/European
240570879,deborah prothrowstith,social network,female,White/European
2557174447,elizabeth costenbader,social network analysis,female,White/European
2557174447,elizabeth costenbader,social network,female,White/European
2102732916,evan h campbell grant,network theory,male,White/European
2165520262,francisco a rodrigues,graph theory,male,White/European
2165520262,francisco a rodrigues,network theory,male,White/European
2165520262,francisco a rodrigues,complex network,male,White/European
97704749,herbert van de sompel,social network,male,White/European
97704749,herbert van de sompel,social network analysis,male,White/European
2011752965,jeanjacques e slotine,complex network,male,White/European
2094830673,kenneth d butterfield,social network analysis,male,White/European
2094830673,kenneth d butterfield,social network,male,White/European
2305273670,massimo franceschetti,complex network,male,White/European
2172291164,matthew james keeling,graph theory,male,White/European
2172291164,matthew james keeling,network theory,male,White/European
720924201,nicholas a christakis,social network,male,White/European
720924201,nicholas a christakis,social network analysis,male,White/European
2080025251,seapahn meguerdichian,graph theory,male,White/European
270949118,wil m p van der aalst,social network analysis,male,White/European
270949118,wil m p van der aalst,social network,male,White/European
2256382765,alexander h montgomery,network science,male,White/European
2256382765,alexander h montgomery,network theory,male,White/European
2015983224,alexandre a ardichvili,social network,male,White/European
167846847,bernat corominasmurtra,graph theory,male,White/European
167846847,bernat corominasmurtra,network theory,male,White/European
2039327151,hilleke e hulshoff pol,complex network,male,White/European
2423057781,linda brewster stearns,social network,female,White/European
2423057781,linda brewster stearns,network theory,female,White/European
1950300814,bernadette c m van wijk,graph theory,female,White/European
1284005852,evangelos s eleftheriou,graph theory,male,White/European
25748148,romualdo pastorsatorras,social network,male,White/European
25748148,romualdo pastorsatorras,network science,male,White/European
25748148,romualdo pastorsatorras,complex network,male,White/European
2019216634,caroline haythornthwaite,social network,female,White/European
2019216634,caroline haythornthwaite,social network analysis,female,White/European
2220829341,christos h papadimitriou,graph theory,male,White/European
1988659955,martijn p van den heuvel,complex network,male,White/European
1988659955,martijn p van den heuvel,network theory,male,White/European
1988659955,martijn p van den heuvel,graph theory,male,White/European
216889400,andrea avenakoenigsberger,network theory,female,White/European
216889400,andrea avenakoenigsberger,graph theory,female,White/European
2210283206,emilie marie hafnerburton,network theory,female,White/European
2210283206,emilie marie hafnerburton,network science,female,White/European
1987934814,juan a rodriguezvelazquez,complex network,male,White/European
740693314,r llinas,network theory,male,Hispanic/Latino
2168861045,luis concha,complex network,male,Hispanic/Latino
2095945270,mario chavez,complex network,male,Hispanic/Latino
2163986955,sergio gomez,network theory,male,Hispanic/Latino
2131354393,regino criado,network theory,male,Hispanic/Latino
145199858,julio m ottino,network theory,male,Hispanic/Latino
145199858,julio m ottino,complex network,male,Hispanic/Latino
2754191259,miguel romance,network theory,male,Hispanic/Latino
2300379561,alexandra marin,social network,female,Hispanic/Latino
2300379561,alexandra marin,social network analysis,female,Hispanic/Latino
2300379561,alexandra marin,network science,female,Hispanic/Latino
2163979423,ernesto estrada,complex network,male,Hispanic/Latino
2036690967,lucas antiqueira,complex network,male,Hispanic/Latino
2036690967,lucas antiqueira,network theory,male,Hispanic/Latino
2036690967,lucas antiqueira,graph theory,male,Hispanic/Latino
1207569220,charles j fombrun,social network analysis,male,Hispanic/Latino
1207569220,charles j fombrun,social network,male,Hispanic/Latino
2648312118,irene sendinanadal,network theory,female,Hispanic/Latino
2139799211,osvaldo n oliveira,graph theory,male,Hispanic/Latino
2139799211,osvaldo n oliveira,complex network,male,Hispanic/Latino
2139799211,osvaldo n oliveira,network theory,male,Hispanic/Latino
606963677,andres corradaemmanuel,social network analysis,male,Hispanic/Latino
606963677,andres corradaemmanuel,social network,male,Hispanic/Latino
2120857029,luciano da fontoura costa,network theory,male,Hispanic/Latino
2120857029,luciano da fontoura costa,complex network,male,Hispanic/Latino
2120857029,luciano da fontoura costa,graph theory,male,Hispanic/Latino
433716556,nieves velez de mendizabal,network theory,male,Hispanic/Latino
433716556,nieves velez de mendizabal,graph theory,male,Hispanic/Latino
2122091782,paulino ribeiro villas boas,network theory,male,Hispanic/Latino
2122091782,paulino ribeiro villas boas,complex network,male,Hispanic/Latino
2122091782,paulino ribeiro villas boas,graph theory,male,Hispanic/Latino
2636163417,ajay mehra,social network analysis,male,Indian Subcontinet
2636163417,ajay mehra,social network,male,Indian Subcontinet
2255663429,ajit singh,network theory,male,Indian Subcontinet
2577876495,ravi kumar,social network,male,Indian Subcontinet
2577876495,ravi kumar,network science,male,Indian Subcontinet
2111901679,rumi ghosh,social network,female,Indian Subcontinet
2111901679,rumi ghosh,network science,female,Indian Subcontinet
2059565384,akshay java,social network analysis,male,Indian Subcontinet
2059565384,akshay java,social network,male,Indian Subcontinet
2136582299,anil k seth,network theory,male,Indian Subcontinet
2132748766,sanjay lall,graph theory,male,Indian Subcontinet
2648357322,u s r murty,graph theory,male,Indian Subcontinet
2134612317,vijay kumar,graph theory,male,Indian Subcontinet
2161062602,vipin kumar,graph theory,male,Indian Subcontinet
2160677743,arpita ghosh,graph theory,male,Indian Subcontinet
2024718400,gautam ahuja,network theory,male,Indian Subcontinet
2070393103,narsingh deo,graph theory,male,Indian Subcontinet
2511378051,nitin nohria,network theory,male,Indian Subcontinet
2511378051,nitin nohria,social network,male,Indian Subcontinet
2943535934,paul almeida,social network,male,Indian Subcontinet
2202379316,sheik meeran,graph theory,male,Indian Subcontinet
2137361932,viral b shah,graph theory,male,Indian Subcontinet
2008277149,aditya grover,complex network,male,Indian Subcontinet
2686317356,arvind parkhe,network theory,male,Indian Subcontinet
2917285912,deepa narayan,social network,female,Indian Subcontinet
2155470367,devavrat shah,graph theory,male,Indian Subcontinet
2233085243,manju k ahuja,social network analysis,female,Indian Subcontinet
2236981363,ranjay gulati,social network,male,Indian Subcontinet
2222844223,jaydev p desai,graph theory,male,Indian Subcontinet
2136556746,jitendra malik,graph theory,male,Indian Subcontinet
2072553995,rahul c basole,complex network,male,Indian Subcontinet
2072553995,rahul c basole,network science,male,Indian Subcontinet
737083156,rajkumar buyya,social network,male,Indian Subcontinet
2079810293,soundar kumara,graph theory,male,Indian Subcontinet
2100243203,sunil k narang,graph theory,male,Indian Subcontinet
2098642314,mani srivastava,graph theory,male,Indian Subcontinet
2653199301,anant singh jain,graph theory,male,Indian Subcontinet
2121998336,arvind narayanan,social network,male,Indian Subcontinet
2121998336,arvind narayanan,graph theory,male,Indian Subcontinet
2108719851,balaji prabhakar,graph theory,male,Indian Subcontinet
2146335907,charu c aggarwal,social network analysis,male,Indian Subcontinet
2138309519,shermin de silva,social network analysis,female,Indian Subcontinet
2138309519,shermin de silva,network science,female,Indian Subcontinet
2138309519,shermin de silva,social network,female,Indian Subcontinet
2606864221,sumantra ghoshal,social network,male,Indian Subcontinet
1982116827,krishna p gummadi,social network,male,Indian Subcontinet
1982116827,krishna p gummadi,network science,male,Indian Subcontinet
2133515444,miodrag potkonjak,graph theory,male,Indian Subcontinet
2038968579,jayavardhana gubbi,social network,male,Indian Subcontinet
2041147275,jonathan s yedidia,graph theory,male,Indian Subcontinet
2076073623,murugesu sivapalan,network theory,male,Indian Subcontinet
207394754,pitu b mirchandani,graph theory,male,Indian Subcontinet
207394754,pitu b mirchandani,network theory,male,Indian Subcontinet
2119718318,rangaraj ramanujam,social network,male,Indian Subcontinet
2119718318,rangaraj ramanujam,social network analysis,male,Indian Subcontinet
2152523866,bobby bhattacharjee,network science,male,Indian Subcontinet
2152523866,bobby bhattacharjee,social network,male,Indian Subcontinet
2189524569,deepayan chakrabarti,graph theory,male,Indian Subcontinet
2173329291,samrat bhattacharjee,graph theory,male,Indian Subcontinet
2132327344,siddharth srivastava,social network analysis,male,Indian Subcontinet
2132327344,siddharth srivastava,social network,male,Indian Subcontinet
2025344509,marimuthu palaniswami,social network,male,Indian Subcontinet
2081555490,usha nandini raghavan,graph theory,female,Indian Subcontinet
2024941725,krishna p n puttaswamy,social network,male,Indian Subcontinet
2024941725,krishna p n puttaswamy,social network analysis,male,Indian Subcontinet
1987473140,balakrishnan krishnamurthy,complex network,male,Indian Subcontinet
1987473140,balakrishnan krishnamurthy,graph theory,male,Indian Subcontinet
