author_id,author_name,first_name,field_name,gender
2496232828,fenghui zhu,fenghui,Biology and NetSci,male
2065049880,filippo petroni,filippo,Biology and NetSci,male
280067664,florian wollweber,florian,Biology and NetSci,male
1913800522,florian arnhold,florian,Biology and NetSci,male
1848396141,folarin akinbami,folarin,Biology and NetSci,male
2076612265,frances griffiths,frances,Biology and NetSci,female
2005634659,francis juanes,francis,Biology and NetSci,male
2005634659,francis juanes,francis,Biology and NetSci,male
2105768994,frieder mayer,frieder,Biology and NetSci,male
1840607475,fumiaki katagiri,fumiaki,Biology and NetSci,male
2127224132,gabriel a silva,gabriel,Biology and NetSci,male
2052816011,gabriel a dover,gabriel,Biology and NetSci,male
2151541424,gautham v sridharan,gautham,Biology and NetSci,male
1263869467,gennady m verkhivker,gennady,Biology and NetSci,male
2652923398,gennady ermakov,gennady,Biology and NetSci,male
1348041265,georgia salanti,georgia,Biology and NetSci,female
2132135088,gerardo iniguez,gerardo,Biology and NetSci,male
2593964861,gergely csaba,gergely,Biology and NetSci,male
2429040190,ghanbar laei,ghanbar,Biology and NetSci,female
1934107038,giacomo livan,giacomo,Biology and NetSci,male
1857227994,giorgio kaniadakis,giorgio,Biology and NetSci,male
2739555999,giovani favero marino,giovani,Biology and NetSci,male
482359005,godfrey d pearlson,godfrey,Biology and NetSci,male
2315707552,gopalan nair,gopalan,Biology and NetSci,male
2168911510,granger g sutton,granger,Biology and NetSci,male
2134057597,gregory r smith,gregory,Biology and NetSci,male
148963597,gregory b skomal,gregory,Biology and NetSci,male
2114294142,gregory m lee,gregory,Biology and NetSci,male
2582473942,gregory m blumenthal,gregory,Biology and NetSci,male
2799914889,guillem mosquera,guillem,Biology and NetSci,male
2570397761,guiming liu,guiming,Biology and NetSci,male
2144485036,guopeng wei,guopeng,Biology and NetSci,male
304727838,gustavo deco,gustavo,Biology and NetSci,male
2499616686,gustavo maia souza,gustavo,Biology and NetSci,male
2029563386,gustavo stolovitzky,gustavo,Biology and NetSci,male
2131754055,habtamu zelleke,habtamu,Biology and NetSci,male
2278488243,hailong li,hailong,Biology and NetSci,male
2121660977,haipeng li,haipeng,Biology and NetSci,male
2738101147,harriet a omondiagbe,harriet,Biology and NetSci,female
2254301810,hartwig r siebner,hartwig,Biology and NetSci,male
2146732428,heather l reynolds,heather,Biology and NetSci,female
2498194679,hendrik schafer,hendrik,Biology and NetSci,male
2043171706,herbert koeppen,herbert,Biology and NetSci,male
2225428134,hideaki yamamoto,hideaki,Biology and NetSci,male
2585056452,hiroaki kitano,hiroaki,Biology and NetSci,male
2618298334,hiroshi okamoto,hiroshi,Biology and NetSci,male
2234134867,hiroshi naganawa,hiroshi,Biology and NetSci,male
1913012044,hisanao akima,hisanao,Biology and NetSci,male
2103511511,hitoshi kubota,hitoshi,Biology and NetSci,male
2122707581,hongbin shen,hongbin,Biology and NetSci,male
2316355668,horacio leandro gonda,horacio,Biology and NetSci,male
2144717434,huipeng pan,huipeng,Biology and NetSci,male
1702763375,hussein a abbass,hussein,Biology and NetSci,male
2580697747,hussein mohammed,hussein,Biology and NetSci,male
2734573769,ibrahim yimam,ibrahim,Biology and NetSci,male
254052382,ioannis papasotiriou,ioannis,Biology and NetSci,male
1700414774,ioannis psorakis,ioannis,Biology and NetSci,male
1700414774,ioannis psorakis,ioannis,Biology and NetSci,male
2250791740,jackson kirkmanbrown,jackson,Biology and NetSci,male
2148748888,jacques van helden,jacques,Biology and NetSci,male
2148748888,jacques van helden,jacques,Biology and NetSci,male
2136660871,jaehyun sim,jaehyun,Biology and NetSci,male
2241263291,jaideep s bains,jaideep,Biology and NetSci,male
2166065174,janelle weaver,janelle,Biology and NetSci,female
2276407338,jasmijn a baaijens,jasmijn,Biology and NetSci,female
2309698887,jeehyun kim,jeehyun,Biology and NetSci,female
2309808327,jeffrey yuan,jeffrey,Biology and NetSci,male
2309808327,jeffrey yuan,jeffrey,Biology and NetSci,male
2109841188,jeffrey e herrick,jeffrey,Biology and NetSci,male
2917989616,jeffrey black,jeffrey,Biology and NetSci,male
2141108134,jeffrey g shaffer,jeffrey,Biology and NetSci,male
2097420804,jeffrey d wall,jeffrey,Biology and NetSci,male
2141936261,jeffrey e gerst,jeffrey,Biology and NetSci,male
2193310788,jeremie bourdon,jeremie,Biology and NetSci,male
2910277386,jessica worthington,jessica,Biology and NetSci,female
2599631902,jessica lee,jessica,Biology and NetSci,female
2169311867,jessica j holden,jessica,Biology and NetSci,female
1969139656,jessica n hartnett,jessica,Biology and NetSci,female
2648462008,jiabing gu,jiabing,Biology and NetSci,male
2583477622,jianbin huang,jianbin,Biology and NetSci,male
2146220204,jianfei hu,jianfei,Biology and NetSci,male
2166056233,jianxin wang,jianxin,Biology and NetSci,male
2016067869,joachim f uhrig,joachim,Biology and NetSci,male
319335952,joachim selbig,joachim,Biology and NetSci,male
1229062409,joannis apostolakis,joannis,Biology and NetSci,male
2430666108,jocelia rosa da silva,jocelia,Biology and NetSci,female
2122150574,jocelyn davies,jocelyn,Biology and NetSci,female
2126737338,juliana vitoria messias bittencourt,juliana,Biology and NetSci,female
2955191478,kalpana,kalpana,Biology and NetSci,female
2086114595,karsten m borgwardt,karsten,Biology and NetSci,male
2288394905,katelyn mccullock,katelyn,Biology and NetSci,female
2280797246,kathrin kopke,kathrin,Biology and NetSci,female
2101956240,kathryn m miller,kathryn,Biology and NetSci,female
2312212758,kathryn knight,kathryn,Biology and NetSci,female
2345482958,kathryn e lindsay,kathryn,Biology and NetSci,female
2658843254,kathryn unsworth,kathryn,Biology and NetSci,female
2245927279,katrina mueller,katrina,Biology and NetSci,female
2607223334,katsuya ide,katsuya,Biology and NetSci,male
2117640217,keiichi onoda,keiichi,Biology and NetSci,male
331547646,keiichi tainaka,keiichi,Biology and NetSci,male
2240073875,kenichi tsuda,kenichi,Biology and NetSci,male
2176947531,kenneth a frank,kenneth,Biology and NetSci,male
2131960621,kenneth h pollock,kenneth,Biology and NetSci,male
2495011213,kenneth c nystrom,kenneth,Biology and NetSci,male
2094543377,kenneth m weiss,kenneth,Biology and NetSci,male
2020566697,kenneth rockwood,kenneth,Biology and NetSci,male
2303205675,kenneth j koehler,kenneth,Biology and NetSci,male
2020566697,kenneth rockwood,kenneth,Biology and NetSci,male
2198305647,kenneth m bryden,kenneth,Biology and NetSci,male
2129900861,kenneth knoblauch,kenneth,Biology and NetSci,male
1965088377,kenneth h wan,kenneth,Biology and NetSci,male
2176947531,kenneth a frank,kenneth,Biology and NetSci,male
2609465443,kentaro k shimizu,kentaro,Biology and NetSci,male
2649592591,kirstie cadger,kirstie,Biology and NetSci,female
2096514624,kleiton rocha saraiva,kleiton,Biology and NetSci,male
2735276837,krishna s kothamasu,krishna,Biology and NetSci,male
2160441788,krister m swenson,krister,Biology and NetSci,male
2153595038,krystal nizar,krystal,Biology and NetSci,female
2038752649,lansana kanneh,lansana,Biology and NetSci,male
2140066556,laurent lehmann,laurent,Biology and NetSci,male
242741353,lazaros g papageorgiou,lazaros,Biology and NetSci,male
265631590,lazaros k gallos,lazaros,Biology and NetSci,male
265631590,lazaros k gallos,lazaros,Biology and NetSci,male
242741353,lazaros g papageorgiou,lazaros,Biology and NetSci,male
2037102497,lennert appeltant,lennert,Biology and NetSci,male
2909088022,leticia cassimiro batista,leticia,Biology and NetSci,female
2605290703,liangfu zhou,liangfu,Biology and NetSci,male
2176058620,lindall r kidd,lindall,Biology and NetSci,male
2157872470,lindsay s miles,lindsay,Biology and NetSci,female
2341326756,lindsey keough,lindsey,Biology and NetSci,female
2100517030,linfeng li,linfeng,Biology and NetSci,male
105039074,lodewyk f a wessels,lodewyk,Biology and NetSci,male
103789384,lorentz jantschi,lorentz,Biology and NetSci,male
2097563166,lorenzo farina,lorenzo,Biology and NetSci,male
2013997215,lorenzo isella,lorenzo,Biology and NetSci,male
2040623480,louanne hudgins,louanne,Biology and NetSci,female
2967050863,luciane graziele pereira ferrero,luciane,Biology and NetSci,female
2120857029,luciano da fontoura costa,luciano,Biology and NetSci,male
2120857029,luciano da fontoura costa,luciano,Biology and NetSci,male
2120857029,luciano da fontoura costa,luciano,Biology and NetSci,male
2597728224,luciano rossoni,luciano,Biology and NetSci,male
2600578843,luciano elsinor lopes,luciano,Biology and NetSci,male
2042242437,ludovic cottret,ludovic,Biology and NetSci,male
2112570631,lysanne snijders,lysanne,Biology and NetSci,female
2109483633,maarten j van strien,maarten,Biology and NetSci,male
1990146547,malcolm e augat,malcolm,Biology and NetSci,male
1990146547,malcolm e augat,malcolm,Biology and NetSci,male
737443240,manfred g kitzbichler,manfred,Biology and NetSci,male
2625007043,mansoor saqi,mansoor,Biology and NetSci,male
2598233162,marcela hernandezhoyos,marcela,Biology and NetSci,female
2790069503,marcela angola banuelos cedano,marcela,Biology and NetSci,female
2607964264,marcelo emilio beletti,marcelo,Biology and NetSci,male
2175893881,marcelo c bassalo,marcelo,Biology and NetSci,male
2026839224,marcelo g mattar,marcelo,Biology and NetSci,male
2121832544,mareike heilmann,mareike,Biology and NetSci,female
2174376723,mariana v martins,mariana,Biology and NetSci,female
2811250751,marinka zitnik,marinka,Biology and NetSci,female
2961085326,marissa sumathipala,marissa,Biology and NetSci,female
2507617907,marleen balvert,marleen,Biology and NetSci,female
2081670958,marlene fredborg,marlene,Biology and NetSci,female
1988659955,martijn p van den heuvel,martijn,Biology and NetSci,male
2306096902,martine devic,martine,Biology and NetSci,female
2120854241,martine peeters,martine,Biology and NetSci,female
2224513152,maryjka b blaszczyk,maryjka,Biology and NetSci,female
1985752241,masaaki kotera,masaaki,Biology and NetSci,male
2419970249,masanao sato,masanao,Biology and NetSci,male
2006068293,mateusz m plucinski,mateusz,Biology and NetSci,male
2147934765,matheus p viana,matheus,Biology and NetSci,male
2157683035,mathias m pires,mathias,Biology and NetSci,male
2300599599,mathias franz,mathias,Biology and NetSci,male
2300599599,mathias franz,mathias,Biology and NetSci,male
2141123818,mathieu thomas,mathieu,Biology and NetSci,male
78841068,mathieu lavalleeadam,mathieu,Biology and NetSci,male
2159255402,mathieu blanchette,mathieu,Biology and NetSci,male
2615173243,matilde cavalli,matilde,Biology and NetSci,female
1951220744,matthew hollow,matthew,Biology and NetSci,male
2256225973,matthew k lau,matthew,Biology and NetSci,male
2013681516,matthew w breece,matthew,Biology and NetSci,male
2005845639,matthew a deardorff,matthew,Biology and NetSci,male
2019105526,matthew b petelle,matthew,Biology and NetSci,male
2172173849,matthew j oliver,matthew,Biology and NetSci,male
2974654769,matthew i grivich,matthew,Biology and NetSci,male
2949425778,matthew williams,matthew,Biology and NetSci,male
2019105526,matthew b petelle,matthew,Biology and NetSci,male
2306120628,matthew e kahn,matthew,Biology and NetSci,male
2102150091,matthew gwynfryn thomas,matthew,Biology and NetSci,male
2620036401,melanie martin,melanie,Biology and NetSci,female
2153207797,melissa j starling,melissa,Biology and NetSci,female
2051907830,melissa ceuterick,melissa,Biology and NetSci,female
2010395626,michael r sussman,michael,Biology and NetSci,male
2608526518,michael g buhnerkempe,michael,Biology and NetSci,male
2856979402,michael hubank,michael,Biology and NetSci,male
2572928212,michael j ziemba,michael,Biology and NetSci,male
2121837941,michael kam,michael,Biology and NetSci,male
2107175380,michael a campos,michael,Biology and NetSci,male
2186630148,michael c kohn,michael,Biology and NetSci,male
2634454517,michael i ham,michael,Biology and NetSci,male
2338025081,michael l platt,michael,Biology and NetSci,male
1811290448,michael j bodkin,michael,Biology and NetSci,male
2160725474,michael schroeder,michael,Biology and NetSci,male
2176900623,michael christie,michael,Biology and NetSci,male
2116714803,michael bode,michael,Biology and NetSci,male
2001592271,michael g sorice,michael,Biology and NetSci,male
2599031724,michael p barrett,michael,Biology and NetSci,male
2312587150,michael r hutchings,michael,Biology and NetSci,male
2161339827,michael g lacy,michael,Biology and NetSci,male
2133062894,michael s barker,michael,Biology and NetSci,male
1577947617,michael baitaluk,michael,Biology and NetSci,male
2596499110,michael g schechter,michael,Biology and NetSci,male
2038296559,michael d petraglia,michael,Biology and NetSci,male
2428742044,michael abraha,michael,Biology and NetSci,male
2534592775,michael j coons,michael,Biology and NetSci,male
2047404899,michael d abramoff,michael,Biology and NetSci,male
2304295014,michael kuhl,michael,Biology and NetSci,male
2787961729,michael foley,michael,Biology and NetSci,male
2346519275,michael rappa,michael,Biology and NetSci,male
2328676847,michael w chevalier,michael,Biology and NetSci,male
2106067942,michael l mayo,michael,Biology and NetSci,male
2072835748,michael hecker,michael,Biology and NetSci,male
2150872249,michael f lin,michael,Biology and NetSci,male
1995438260,michael l blinov,michael,Biology and NetSci,male
2172665188,michael t gastner,michael,Biology and NetSci,male
2066088747,michael d feezor,michael,Biology and NetSci,male
2338025081,michael l platt,michael,Biology and NetSci,male
2577508917,michael cole,michael,Biology and NetSci,male
712349682,michael r willig,michael,Biology and NetSci,male
2133774880,michael t laub,michael,Biology and NetSci,male
2045828485,michael c whitlock,michael,Biology and NetSci,male
2097884937,michael l avery,michael,Biology and NetSci,male
382291354,michael d beecher,michael,Biology and NetSci,male
1384701620,michael begon,michael,Biology and NetSci,male
2603524721,michael e compton,michael,Biology and NetSci,male
2117031279,michael b burns,michael,Biology and NetSci,male
2608119500,michael e kjelland,michael,Biology and NetSci,male
2953855929,michele papa,michele,Biology and NetSci,male
2618274354,michele l barnes,michele,Biology and NetSci,male
1955235417,michele tizzoni,michele,Biology and NetSci,male
2325317639,michele berselli,michele,Biology and NetSci,male
2113530648,michele desjardins,michele,Biology and NetSci,male
2535543861,miglena trencheva,miglena,Biology and NetSci,female
67813783,mikhail kolmogorov,mikhail,Biology and NetSci,male
1105895278,mikhail a guzeev,mikhail,Biology and NetSci,male
1350008838,mikhail m savitski,mikhail,Biology and NetSci,male
1958374811,mikhail dvorkin,mikhail,Biology and NetSci,male
2559491522,minghua zhang,minghua,Biology and NetSci,female
2134142533,mohamad bahagia ab ghaffar,mohamad,Biology and NetSci,male
2617897432,mohamed abou shousha,mohamed,Biology and NetSci,male
1498658740,mohamed abdelmottaleb,mohamed,Biology and NetSci,male
2156701572,mohamed hilal,mohamed,Biology and NetSci,male
2482226150,mohamed m said,mohamed,Biology and NetSci,male
2640353780,monirah a alajlan,monirah,Biology and NetSci,female
2739633563,monisha s kisling,monisha,Biology and NetSci,female
2322141358,montana camara,montana,Biology and NetSci,male
2613964532,morteza chalabi hajkarim,morteza,Biology and NetSci,male
2338210167,naftali kaminski,naftali,Biology and NetSci,male
2148978000,naghmeh momeni,naghmeh,Biology and NetSci,female
99058659,natacha p chacoff,natacha,Biology and NetSci,female
2169629930,natalia romero,natalia,Biology and NetSci,female
1915995259,natasha l teakle,natasha,Biology and NetSci,female
1972409737,neeltje j boogert,neeltje,Biology and NetSci,female
1972409737,neeltje j boogert,neeltje,Biology and NetSci,female
1972409737,neeltje j boogert,neeltje,Biology and NetSci,female
275424963,nicolas wider,nicolas,Biology and NetSci,male
820196531,nicolas claidiere,nicolas,Biology and NetSci,male
259321131,nicolas perony,nicolas,Biology and NetSci,male
2899212441,nikolas barkas,nikolas,Biology and NetSci,male
328544140,nikolay v dokholyan,nikolay,Biology and NetSci,male
2290634230,nirbhay kumar singh,nirbhay,Biology and NetSci,male
2290634230,nirbhay kumar singh,nirbhay,Biology and NetSci,male
2149460821,nirmala d sirisena,nirmala,Biology and NetSci,female
1993029678,norbert dichter,norbert,Biology and NetSci,male
1156149051,norbert hirneisen,norbert,Biology and NetSci,male
2163297080,nuraini abdul rashid,nuraini,Biology and NetSci,female
344292691,nyawira a muthiga,nyawira,Biology and NetSci,female
2526746867,olivier dameron,olivier,Biology and NetSci,male
2752186072,orlando roberto quinteros pozo,orlando,Biology and NetSci,male
2291328023,oswaldo santos baquero,oswaldo,Biology and NetSci,male
2242602609,paiboon sithithaworn,paiboon,Biology and NetSci,male
2438544109,palmyre h boucherie,palmyre,Biology and NetSci,female
2193377610,pascale sicotte,pascale,Biology and NetSci,female
2101294053,patrick willems,patrick,Biology and NetSci,male
2225233203,patrick thiran,patrick,Biology and NetSci,male
335798047,patrick forber,patrick,Biology and NetSci,male
2667530482,patrick roos,patrick,Biology and NetSci,male
343947672,patrick m gillevet,patrick,Biology and NetSci,male
1946032887,patrick tobi,patrick,Biology and NetSci,male
2107501203,patrick olivier,patrick,Biology and NetSci,male
2283354978,patrick faulkner,patrick,Biology and NetSci,male
2118151421,patrick may,patrick,Biology and NetSci,male
2409845122,patrick roberts,patrick,Biology and NetSci,male
2295484127,peifang tian,peifang,Biology and NetSci,female
1752703228,pranoot tanpaiboon,pranoot,Biology and NetSci,male
2123638769,preetam ghosh,preetam,Biology and NetSci,male
2139763235,qingbao yu,qingbao,Biology and NetSci,male
2161244606,qingjun wu,qingjun,Biology and NetSci,male
323975338,rachata muneepeerakul,rachata,Biology and NetSci,male
543233427,randall c kyes,randall,Biology and NetSci,male
2131974076,raymond salvador,raymond,Biology and NetSci,male
2139828561,raymond cheong,raymond,Biology and NetSci,male
2134233917,rebecca rimbach,rebecca,Biology and NetSci,female
1070066646,rebecca s alvania,rebecca,Biology and NetSci,female
2499155204,reinart feldmann,reinart,Biology and NetSci,male
2003405228,reinder radersma,reinder,Biology and NetSci,male
2136331811,reinmar hager,reinmar,Biology and NetSci,male
2042291827,ricardo a orbegozomedina,ricardo,Biology and NetSci,male
2154482511,ricardo augusto dias,ricardo,Biology and NetSci,male
2306111812,richard james,richard,Biology and NetSci,male
1986390652,richard beare,richard,Biology and NetSci,male
2434408727,richard starfield,richard,Biology and NetSci,male
2408404071,richard mcfarland,richard,Biology and NetSci,male
2106623654,richard b buxton,richard,Biology and NetSci,male
2016756961,richard f betzel,richard,Biology and NetSci,male
1967311723,richard j ladle,richard,Biology and NetSci,male
2788760716,richard j williams,richard,Biology and NetSci,male
2105066742,richard s cooper,richard,Biology and NetSci,male
1895944924,richard bonneau,richard,Biology and NetSci,male
2606935626,richard j kerr,richard,Biology and NetSci,male
2119535407,richard f helm,richard,Biology and NetSci,male
2801189663,richard curtis,richard,Biology and NetSci,male
2182533991,richard pinner,richard,Biology and NetSci,male
2306111812,richard james,richard,Biology and NetSci,male
2788760716,richard j williams,richard,Biology and NetSci,male
1445484688,richard durbin,richard,Biology and NetSci,male
2103597723,richard c connor,richard,Biology and NetSci,male
1445484688,richard durbin,richard,Biology and NetSci,male
2425172778,richard l sweet,richard,Biology and NetSci,male
2762151646,richard fayrerhosken,richard,Biology and NetSci,male
2306111812,richard james,richard,Biology and NetSci,male
2706192650,ritchie c vaughan,ritchie,Biology and NetSci,male
2604867012,roberta rodrigues de oliveira,roberta,Biology and NetSci,female
2502595582,roberto trentin,roberto,Biology and NetSci,male
2223219022,roberto m cesar,roberto,Biology and NetSci,male
2193024877,roberto salgado,roberto,Biology and NetSci,male
279924490,roberto rendonmedel,roberto,Biology and NetSci,male
2302558884,roberto mezzina,roberto,Biology and NetSci,male
2110952542,rodrigo p p almeida,rodrigo,Biology and NetSci,male
2163309346,rogerio oliveira rodrigues,rogerio,Biology and NetSci,male
2420548881,rogerio lunezzo de oliveira,rogerio,Biology and NetSci,male
2008966314,rolando rodriguezmunoz,rolando,Biology and NetSci,male
2008966314,rolando rodriguezmunoz,rolando,Biology and NetSci,male
2142158836,rowland r kao,rowland,Biology and NetSci,male
2902322944,ruoting yang,ruoting,Biology and NetSci,female
2151181719,russell schwartz,russell,Biology and NetSci,male
2132021273,russell e jacobs,russell,Biology and NetSci,male
2141314723,russell g death,russell,Biology and NetSci,male
2785019090,samuele kaplun,samuele,Biology and NetSci,male
2099555115,sangita kansal,sangita,Biology and NetSci,female
2889392943,sangmin park,sangmin,Biology and NetSci,male
2520681244,satoshi moriya,satoshi,Biology and NetSci,male
118782789,sepideh mazrouee,sepideh,Biology and NetSci,female
2782455431,shachar ben cohen,shachar,Biology and NetSci,male
715323039,shahana lais,shahana,Biology and NetSci,female
2327119244,shalini s nayak,shalini,Biology and NetSci,female
2620163945,shanlin liu,shanlin,Biology and NetSci,male
2302815107,shannon m bell,shannon,Biology and NetSci,female
2154994215,shaohua kevin zhou,shaohua,Biology and NetSci,male
1262990269,shereef elmetwaly,shereef,Biology and NetSci,male
2138309519,shermin de silva,shermin,Biology and NetSci,female
2796507328,shigeru matsushima,shigeru,Biology and NetSci,male
2153116974,shigeru kubota,shigeru,Biology and NetSci,male
2917460083,shimona quazi,shimona,Biology and NetSci,female
2148365928,shirley hui,shirley,Biology and NetSci,female
2185492928,shobhit jain,shobhit,Biology and NetSci,male
2518541648,shupeng gui,shupeng,Biology and NetSci,male
2302011053,siavash sheikhizadeh,siavash,Biology and NetSci,male
2209753165,solenne carat,solenne,Biology and NetSci,female
2472394798,spencer farrell,spencer,Biology and NetSci,male
2627512638,spencer bliven,spencer,Biology and NetSci,male
2472394798,spencer farrell,spencer,Biology and NetSci,male
2102126111,stanley i dodson,stanley,Biology and NetSci,male
81777341,stanley d gehrt,stanley,Biology and NetSci,male
2053035583,stavros i dimitriadis,stavros,Biology and NetSci,male
292272537,stefano allesina,stefano,Biology and NetSci,male
292272537,stefano allesina,stefano,Biology and NetSci,male
2143636287,stefano toppo,stefano,Biology and NetSci,male
1913750913,stefano battiston,stefano,Biology and NetSci,male
1272849836,stefano baldassi,stefano,Biology and NetSci,male
292272537,stefano allesina,stefano,Biology and NetSci,male
2974491755,steffen prohaska,steffen,Biology and NetSci,male
2976547690,steffen g prehn,steffen,Biology and NetSci,male
2033503502,stephan ossowski,stephan,Biology and NetSci,male
2120268480,stephan t leu,stephan,Biology and NetSci,male
2120268480,stephan t leu,stephan,Biology and NetSci,male
2120268480,stephan t leu,stephan,Biology and NetSci,male
2102294173,stephan gade,stephan,Biology and NetSci,male
2308382339,stephan michalik,stephan,Biology and NetSci,male
2120268480,stephan t leu,stephan,Biology and NetSci,male
179892197,stephan bialonski,stephan,Biology and NetSci,male
2109909515,stephen debus,stephen,Biology and NetSci,male
2126795735,stephen w edwards,stephen,Biology and NetSci,male
2160198784,stephen m smith,stephen,Biology and NetSci,male
2478123010,stephen davis,stephen,Biology and NetSci,male
2140289540,stephen j wood,stephen,Biology and NetSci,male
2427855010,stephen small,stephen,Biology and NetSci,male
2132254683,stephen j roberts,stephen,Biology and NetSci,male
1852680228,stephen r j sheppard,stephen,Biology and NetSci,male
2148961160,stephen swift,stephen,Biology and NetSci,male
2014887705,stephen j publicover,stephen,Biology and NetSci,male
2242172407,stephen harris,stephen,Biology and NetSci,male
2132254683,stephen j roberts,stephen,Biology and NetSci,male
2109611450,stephen r russell,stephen,Biology and NetSci,male
38935621,stephen m gatesy,stephen,Biology and NetSci,male
2114720614,stephen a jarvis,stephen,Biology and NetSci,male
1978951389,stephen m fiore,stephen,Biology and NetSci,male
138216682,susanna c manrubia,susanna,Biology and NetSci,female
2511477639,susanne shultz,susanne,Biology and NetSci,female
2899339256,susanth chandoor,susanth,Biology and NetSci,male
123937978,suzanne c brewerton,suzanne,Biology and NetSci,female
2154106684,suzanne sadedin,suzanne,Biology and NetSci,female
2015142274,suzanne prange,suzanne,Biology and NetSci,female
2307667089,tadeusz grega,tadeusz,Biology and NetSci,male
2476807931,taijung lin,taijung,Biology and NetSci,male
2435640160,takashi nagatani,takashi,Biology and NetSci,male
1868989193,takashi tanii,takashi,Biology and NetSci,male
2809949968,takeshi hayakawa,takeshi,Biology and NetSci,male
341941436,tatiana proboste,tatiana,Biology and NetSci,female
2065939173,tatiana v ivkovich,tatiana,Biology and NetSci,female
699492180,tatsuya akutsu,tatsuya,Biology and NetSci,male
699492180,tatsuya akutsu,tatsuya,Biology and NetSci,male
2159570182,tetsuya asai,tetsuya,Biology and NetSci,male
95439800,tetsuya yomo,tetsuya,Biology and NetSci,male
2167601395,thierry lode,thierry,Biology and NetSci,male
1208169007,timoteo carletti,timoteo,Biology and NetSci,male
2569294699,timothy clark,timothy,Biology and NetSci,male
1454618135,timothy ravasi,timothy,Biology and NetSci,male
2481341168,timothy lambert,timothy,Biology and NetSci,male
2794795659,timothy l warren,timothy,Biology and NetSci,male
1999413355,timothy r rudd,timothy,Biology and NetSci,male
2152144956,timothy f wright,timothy,Biology and NetSci,male
2262185042,timothy killingback,timothy,Biology and NetSci,male
2091153166,timothy h lucas,timothy,Biology and NetSci,male
2108496594,timothy g obrien,timothy,Biology and NetSci,male
2129690893,timothy l vargo,timothy,Biology and NetSci,male
2966414589,tommaso danto,tommaso,Biology and NetSci,male
1967885313,tommaso schiavinotto,tommaso,Biology and NetSci,male
2566566257,tonilee sterley,tonilee,Biology and NetSci,male
1983556881,tristan l guttridge,tristan,Biology and NetSci,male
2306581341,umberto medicamento,umberto,Biology and NetSci,male
2010072065,valeria miozza,valeria,Biology and NetSci,female
2327806366,valeria bo,valeria,Biology and NetSci,female
2160356225,valerie dufour,valerie,Biology and NetSci,female
2063816572,valerio licursi,valerio,Biology and NetSci,male
2966962208,vanessa helena pereiraferrero,vanessa,Biology and NetSci,female
2139087640,vanessa aguiar,vanessa,Biology and NetSci,female
228948435,vanessa aguiarpulido,vanessa,Biology and NetSci,female
2590062549,vanessa helena pereira,vanessa,Biology and NetSci,female
2603272266,venkata satya kumar manem,venkata,Biology and NetSci,male
61937345,vincent bretagnolle,vincent,Biology and NetSci,male
2064775196,vincent a formica,vincent,Biology and NetSci,male
2081005547,vincent cros,vincent,Biology and NetSci,male
2064775196,vincent a formica,vincent,Biology and NetSci,male
1842830220,vincent r racaniello,vincent,Biology and NetSci,male
2164585243,viviane galvao,viviane,Biology and NetSci,female
1116247269,vojtech bystry,vojtech,Biology and NetSci,male
2702713276,wanting wei,wanting,Biology and NetSci,female
2107466135,weiming yu,weiming,Biology and NetSci,male
2187283612,wenjing xu,wenjing,Biology and NetSci,female
1549797809,wilhelm t s huck,wilhelm,Biology and NetSci,male
2637926749,william wailes,william,Biology and NetSci,male
2135276906,william w taylor,william,Biology and NetSci,male
2068006433,william hoppitt,william,Biology and NetSci,male
2133132725,william l bigbee,william,Biology and NetSci,male
2305631734,william j sutherland,william,Biology and NetSci,male
2068006433,william hoppitt,william,Biology and NetSci,male
2665739950,william sawynok,william,Biology and NetSci,male
2125558926,william l fisher,william,Biology and NetSci,male
2163718813,william d hopkins,william,Biology and NetSci,male
2316117636,william c grau,william,Biology and NetSci,male
2068006433,william hoppitt,william,Biology and NetSci,male
2939721792,william edgar comfort,william,Biology and NetSci,male
2135276906,william w taylor,william,Biology and NetSci,male
2515731932,william letsou,william,Biology and NetSci,male
2250408035,william a foster,william,Biology and NetSci,male
2768585197,william jones,william,Biology and NetSci,male
2156230967,wingkin sung,wingkin,Biology and NetSci,male
2514371438,xiaobin shi,xiaobin,Biology and NetSci,male
2226227572,xiaofan wang,xiaofan,Biology and NetSci,male
2101154754,xiaohui liu,xiaohui,Biology and NetSci,male
2119313402,xiaoman li,xiaoman,Biology and NetSci,female
2148101120,xiaonan liu,xiaonan,Biology and NetSci,male
2514692079,xuefeng liu,xuefeng,Biology and NetSci,male
2701098885,xueying xie,xueying,Biology and NetSci,female
2061327058,yiheyis maru,yiheyis,Biology and NetSci,male
2590560623,yongbin eom,yongbin,Biology and NetSci,male
2127866618,yongjun shin,yongjun,Biology and NetSci,male
2164104081,youngmi yoon,youngmi,Biology and NetSci,female
2527481944,youtaro shibayama,youtaro,Biology and NetSci,male
193577402,ysbrand d van der werf,ysbrand,Biology and NetSci,male
2093170472,zachary a schakner,zachary,Biology and NetSci,male
2106415005,zachary p neal,zachary,Biology and NetSci,male
2110161301,zhaobao zhang,zhaobao,Biology and NetSci,male
2663246455,zhaofei fan,zhaofei,Biology and NetSci,male
2325827499,zhengke peng,zhengke,Biology and NetSci,male
2100612845,zhifeng liang,zhifeng,Biology and NetSci,male
2097086605,zhiming ma,zhiming,Biology and NetSci,male
2791055607,abelardo vela ponce de leon,abelardo,Biology and NetSci,male
